"","from","to","year"
"19993",95,676,2014
"19994",95,925,2014
"19995",95,1196,2014
"19996",96,323,2014
"19997",96,1197,2014
"19998",96,867,2014
"19999",96,1168,2014
"20000",96,1198,2014
"20001",97,151,2014
"20002",97,886,2014
"20003",97,1199,2014
"20004",98,315,2014
"20005",98,1200,2014
"20006",99,162,2014
"20007",99,349,2014
"20008",99,575,2014
"20009",99,1013,2014
"20010",99,1054,2014
"20011",99,1199,2014
"20012",100,1201,2014
"20013",101,320,2014
"20014",101,635,2014
"20015",101,648,2014
"20016",101,652,2014
"20017",101,1145,2014
"20018",102,679,2014
"20019",102,1158,2014
"20020",103,278,2014
"20021",104,1132,2014
"20022",105,1202,2014
"20023",106,1203,2014
"20024",107,1204,2014
"20025",108,604,2014
"20026",108,759,2014
"20027",108,834,2014
"20028",108,1100,2014
"20029",108,1205,2014
"20030",109,436,2014
"20031",109,757,2014
"20032",109,927,2014
"20033",109,1206,2014
"20034",110,1207,2014
"20035",110,1208,2014
"20036",111,844,2014
"20037",111,867,2014
"20038",112,944,2014
"20039",112,1015,2014
"20040",112,1209,2014
"20041",113,284,2014
"20042",113,639,2014
"20043",113,1001,2014
"20044",113,1008,2014
"20045",113,1011,2014
"20046",113,1016,2014
"20047",113,1210,2014
"20048",114,486,2014
"20049",114,871,2014
"20050",115,1211,2014
"20051",116,429,2014
"20052",116,1212,2014
"20053",117,429,2014
"20054",117,1212,2014
"20055",118,691,2014
"20056",118,947,2014
"20057",118,1213,2014
"20058",119,194,2014
"20059",119,226,2014
"20060",119,373,2014
"20061",119,583,2014
"20062",119,1144,2014
"20063",120,137,2014
"20064",120,476,2014
"20065",120,661,2014
"20066",120,1214,2014
"20067",121,432,2014
"20068",121,1174,2014
"20069",122,489,2014
"20070",122,677,2014
"20071",122,1182,2014
"20072",123,155,2014
"20073",123,210,2014
"20074",123,225,2014
"20075",123,795,2014
"20076",123,951,2014
"20077",124,354,2014
"20078",124,428,2014
"20079",124,1128,2014
"20080",125,1215,2014
"20081",126,175,2014
"20082",126,583,2014
"20083",126,719,2014
"20084",126,941,2014
"20085",126,966,2014
"20086",126,1084,2014
"20087",126,1216,2014
"20088",127,255,2014
"20089",127,310,2014
"20090",127,836,2014
"20091",128,147,2014
"20092",128,869,2014
"20093",128,950,2014
"20094",129,397,2014
"20095",129,674,2014
"20096",129,1153,2014
"20097",130,1217,2014
"20098",131,402,2014
"20099",131,1030,2014
"20100",131,1123,2014
"20101",131,1165,2014
"20102",132,791,2014
"20103",132,886,2014
"20104",132,1199,2014
"20105",133,549,2014
"20106",133,1099,2014
"20107",134,337,2014
"20108",134,363,2014
"20109",134,435,2014
"20110",134,1218,2014
"20111",135,796,2014
"20112",135,1219,2014
"20113",136,242,2014
"20114",136,562,2014
"20115",136,566,2014
"20116",136,636,2014
"20117",136,673,2014
"20118",136,740,2014
"20119",136,832,2014
"20120",136,1029,2014
"20121",136,1220,2014
"20122",137,476,2014
"20123",137,661,2014
"20124",137,1214,2014
"20125",138,261,2014
"20126",138,726,2014
"20127",138,874,2014
"20128",138,997,2014
"20129",138,1027,2014
"20130",138,1221,2014
"20131",139,509,2014
"20132",139,1222,2014
"20133",139,1223,2014
"20134",140,1178,2014
"20135",141,545,2014
"20136",141,1224,2014
"20137",142,345,2014
"20138",142,492,2014
"20139",142,618,2014
"20140",142,679,2014
"20141",142,1225,2014
"20142",143,344,2014
"20143",143,1154,2014
"20144",144,734,2014
"20145",144,903,2014
"20146",144,949,2014
"20147",144,1049,2014
"20148",144,1226,2014
"20149",145,1152,2014
"20150",146,679,2014
"20151",146,876,2014
"20152",146,885,2014
"20153",146,1227,2014
"20154",147,869,2014
"20155",147,950,2014
"20156",148,191,2014
"20157",148,288,2014
"20158",148,297,2014
"20159",148,416,2014
"20160",148,1195,2014
"20161",148,679,2014
"20162",148,760,2014
"20163",148,773,2014
"20164",148,916,2014
"20165",148,1014,2014
"20166",148,1025,2014
"20167",148,1133,2014
"20168",149,1228,2014
"20169",150,561,2014
"20170",150,572,2014
"20171",150,1096,2014
"20172",150,1229,2014
"20173",151,886,2014
"20174",151,1199,2014
"20175",152,456,2014
"20176",153,965,2014
"20177",153,1230,2014
"20178",154,545,2014
"20179",155,210,2014
"20180",155,225,2014
"20181",155,795,2014
"20182",155,951,2014
"20183",156,259,2014
"20184",156,1177,2014
"20185",157,1231,2014
"20186",158,303,2014
"20187",158,700,2014
"20188",158,1202,2014
"20189",159,1232,2014
"20190",160,456,2014
"20191",160,692,2014
"20192",160,1233,2014
"20193",161,499,2014
"20194",161,664,2014
"20195",161,715,2014
"20196",161,984,2014
"20197",161,1045,2014
"20198",161,1234,2014
"20199",162,1054,2014
"20200",162,1199,2014
"20201",163,189,2014
"20202",163,205,2014
"20203",163,352,2014
"20204",163,1235,2014
"20205",164,273,2014
"20206",165,420,2014
"20207",165,472,2014
"20208",165,1236,2014
"20209",166,1237,2014
"20210",167,833,2014
"20211",167,898,2014
"20212",167,1238,2014
"20213",168,522,2014
"20214",168,865,2014
"20215",168,1239,2014
"20216",169,233,2014
"20217",169,283,2014
"20218",170,701,2014
"20219",170,853,2014
"20220",170,993,2014
"20221",170,1240,2014
"20222",170,1241,2014
"20223",171,1050,2014
"20224",172,1242,2014
"20225",173,452,2014
"20226",173,763,2014
"20227",173,800,2014
"20228",173,1009,2014
"20229",173,1163,2014
"20230",174,241,2014
"20231",174,320,2014
"20232",174,596,2014
"20233",174,691,2014
"20234",174,970,2014
"20235",174,1145,2014
"20236",175,583,2014
"20237",175,719,2014
"20238",175,941,2014
"20239",175,966,2014
"20240",175,1084,2014
"20241",175,1216,2014
"20242",176,563,2014
"20243",176,616,2014
"20244",176,657,2014
"20245",176,853,2014
"20246",176,958,2014
"20247",176,1243,2014
"20248",176,1244,2014
"20249",176,1199,2014
"20250",177,215,2014
"20251",177,629,2014
"20252",177,1184,2014
"20253",177,1245,2014
"20254",177,1246,2014
"20255",178,1247,2014
"20256",179,303,2014
"20257",179,1248,2014
"20258",180,453,2014
"20259",180,690,2014
"20260",180,1023,2014
"20261",180,1249,2014
"20262",181,273,2014
"20263",181,281,2014
"20264",181,1175,2014
"20265",181,1250,2014
"20266",182,496,2014
"20267",182,1251,2014
"20268",183,323,2014
"20269",183,466,2014
"20270",183,1137,2014
"20271",184,515,2014
"20272",184,564,2014
"20273",184,1174,2014
"20274",185,614,2014
"20275",185,676,2014
"20276",186,297,2014
"20277",187,1145,2014
"20278",188,1252,2014
"20279",189,205,2014
"20280",189,216,2014
"20281",189,343,2014
"20282",189,352,2014
"20283",189,495,2014
"20284",189,624,2014
"20285",189,669,2014
"20286",189,1235,2014
"20287",189,1253,2014
"20288",189,1187,2014
"20289",190,296,2014
"20290",190,1124,2014
"20291",191,416,2014
"20292",191,1195,2014
"20293",192,1193,2014
"20294",193,1254,2014
"20295",194,226,2014
"20296",194,373,2014
"20297",194,583,2014
"20298",194,1144,2014
"20299",195,312,2014
"20300",195,1255,2014
"20301",195,1256,2014
"20302",196,1257,2014
"20303",197,241,2014
"20304",198,351,2014
"20305",199,1258,2014
"20306",200,438,2014
"20307",200,816,2014
"20308",200,1259,2014
"20309",201,438,2014
"20310",202,691,2014
"20311",202,801,2014
"20312",202,1260,2014
"20313",203,442,2014
"20314",203,722,2014
"20315",204,335,2014
"20316",204,1261,2014
"20317",205,352,2014
"20318",205,1235,2014
"20319",206,992,2014
"20320",206,1007,2014
"20321",206,1262,2014
"20322",207,366,2014
"20323",207,388,2014
"20324",207,1263,2014
"20325",208,256,2014
"20326",208,743,2014
"20327",209,951,2014
"20328",209,1037,2014
"20329",209,1264,2014
"20330",210,225,2014
"20331",210,795,2014
"20332",210,951,2014
"20333",211,229,2014
"20334",211,498,2014
"20335",211,610,2014
"20336",211,933,2014
"20337",211,979,2014
"20338",211,1035,2014
"20339",211,1058,2014
"20340",211,1112,2014
"20341",211,1113,2014
"20342",211,1114,2014
"20343",211,1265,2014
"20344",212,781,2014
"20345",213,498,2014
"20346",213,610,2014
"20347",213,1051,2014
"20348",213,1110,2014
"20349",213,1115,2014
"20350",213,1116,2014
"20351",213,1119,2014
"20352",213,1265,2014
"20353",214,573,2014
"20354",214,579,2014
"20355",214,1266,2014
"20356",214,1267,2014
"20357",215,629,2014
"20358",215,1184,2014
"20359",215,1245,2014
"20360",216,495,2014
"20361",217,1268,2014
"20362",217,1269,2014
"20363",217,422,2014
"20364",217,1270,2014
"20365",218,1102,2014
"20366",219,302,2014
"20367",219,749,2014
"20368",219,828,2014
"20369",219,1025,2014
"20370",219,1131,2014
"20371",220,411,2014
"20372",220,718,2014
"20373",220,773,2014
"20374",220,992,2014
"20375",220,1271,2014
"20376",221,1272,2014
"20377",222,242,2014
"20378",222,753,2014
"20379",222,1273,2014
"20380",223,1274,2014
"20381",224,914,2014
"20382",224,1275,2014
"20383",225,795,2014
"20384",225,951,2014
"20385",226,373,2014
"20386",226,583,2014
"20387",226,1144,2014
"20388",227,1017,2014
"20389",227,1031,2014
"20390",227,1276,2014
"20391",228,303,2014
"20392",228,748,2014
"20393",228,974,2014
"20394",228,1036,2014
"20395",228,1072,2014
"20396",228,1105,2014
"20397",228,1107,2014
"20398",228,1183,2014
"20399",229,498,2014
"20400",229,610,2014
"20401",229,979,2014
"20402",229,1058,2014
"20403",229,1112,2014
"20404",230,1277,2014
"20405",231,330,2014
"20406",231,1278,2014
"20407",232,1279,2014
"20408",233,283,2014
"20409",233,1280,2014
"20410",233,1196,2014
"20411",234,246,2014
"20412",234,1281,2014
"20413",235,267,2014
"20414",235,311,2014
"20415",235,703,2014
"20416",235,1282,2014
"20417",236,1283,2014
"20418",237,332,2014
"20419",237,821,2014
"20420",237,925,2014
"20421",237,1284,2014
"20422",238,294,2014
"20423",238,892,2014
"20424",238,893,2014
"20425",238,1061,2014
"20426",238,1075,2014
"20427",238,1147,2014
"20428",239,1285,2014
"20429",240,336,2014
"20430",240,694,2014
"20431",240,823,2014
"20432",240,958,2014
"20433",240,1019,2014
"20434",240,1026,2014
"20435",241,244,2014
"20436",241,596,2014
"20437",241,609,2014
"20438",241,691,2014
"20439",241,1111,2014
"20440",242,562,2014
"20441",242,566,2014
"20442",242,636,2014
"20443",242,673,2014
"20444",242,740,2014
"20445",242,753,2014
"20446",242,832,2014
"20447",242,1029,2014
"20448",242,1273,2014
"20449",242,1220,2014
"20450",243,531,2014
"20451",243,717,2014
"20452",243,1286,2014
"20453",244,609,2014
"20454",244,866,2014
"20455",244,1111,2014
"20456",244,1287,2014
"20457",245,833,2014
"20458",245,898,2014
"20459",246,1281,2014
"20460",247,297,2014
"20461",247,1288,2014
"20462",248,413,2014
"20463",248,1289,2014
"20464",249,408,2014
"20465",249,557,2014
"20466",249,819,2014
"20467",249,1290,2014
"20468",250,651,2014
"20469",250,1291,2014
"20470",251,598,2014
"20471",251,968,2014
"20472",252,591,2014
"20473",252,1292,2014
"20474",253,602,2014
"20475",253,719,2014
"20476",253,1088,2014
"20477",253,1216,2014
"20478",254,356,2014
"20479",254,393,2014
"20480",254,451,2014
"20481",254,483,2014
"20482",254,560,2014
"20483",254,714,2014
"20484",254,839,2014
"20485",254,948,2014
"20486",254,1012,2014
"20487",254,1022,2014
"20488",254,1149,2014
"20489",255,310,2014
"20490",255,836,2014
"20491",256,421,2014
"20492",256,743,2014
"20493",256,1293,2014
"20494",257,265,2014
"20495",257,888,2014
"20496",257,1294,2014
"20497",258,1295,2014
"20498",259,1177,2014
"20499",260,565,2014
"20500",260,566,2014
"20501",260,973,2014
"20502",260,1296,2014
"20503",260,1297,2014
"20504",261,726,2014
"20505",261,874,2014
"20506",261,997,2014
"20507",261,1027,2014
"20508",261,1221,2014
"20509",262,638,2014
"20510",262,782,2014
"20511",262,1210,2014
"20512",263,426,2014
"20513",263,1190,2014
"20514",264,335,2014
"20515",265,888,2014
"20516",265,1294,2014
"20517",266,1298,2014
"20518",267,311,2014
"20519",267,703,2014
"20520",267,1282,2014
"20521",268,1299,2014
"20522",269,848,2014
"20523",269,937,2014
"20524",269,1300,2014
"20525",270,802,2014
"20526",270,1301,2014
"20527",271,1164,2014
"20528",272,498,2014
"20529",272,538,2014
"20530",272,610,2014
"20531",272,808,2014
"20532",272,933,2014
"20533",272,1111,2014
"20534",272,1302,2014
"20535",272,1112,2014
"20536",272,1114,2014
"20537",273,444,2014
"20538",273,1303,2014
"20539",273,1175,2014
"20540",274,895,2014
"20541",274,1304,2014
"20542",275,570,2014
"20543",276,1305,2014
"20544",277,359,2014
"20545",277,742,2014
"20546",277,1042,2014
"20547",277,1306,2014
"20548",278,299,2014
"20549",278,472,2014
"20550",278,588,2014
"20551",278,1307,2014
"20552",278,1308,2014
"20553",279,1309,2014
"20554",280,1153,2014
"20555",281,1250,2014
"20556",282,824,2014
"20557",282,1310,2014
"20558",283,1196,2014
"20559",284,639,2014
"20560",284,1001,2014
"20561",284,1008,2014
"20562",284,1011,2014
"20563",284,1016,2014
"20564",284,1210,2014
"20565",285,619,2014
"20566",285,1311,2014
"20567",286,1312,2014
"20568",287,1313,2014
"20569",288,297,2014
"20570",288,416,2014
"20571",288,450,2014
"20572",288,467,2014
"20573",288,547,2014
"20574",288,578,2014
"20575",288,617,2014
"20576",288,679,2014
"20577",288,688,2014
"20578",288,760,2014
"20579",288,764,2014
"20580",288,773,2014
"20581",288,1314,2014
"20582",288,836,2014
"20583",288,916,2014
"20584",288,939,2014
"20585",288,947,2014
"20586",288,1191,2014
"20587",288,1162,2014
"20588",288,1014,2014
"20589",288,1025,2014
"20590",288,1042,2014
"20591",288,1133,2014
"20592",289,667,2014
"20593",289,1315,2014
"20594",289,964,2014
"20595",289,1316,2014
"20596",290,665,2014
"20597",290,901,2014
"20598",290,953,2014
"20599",290,1317,2014
"20600",291,674,2014
"20601",291,817,2014
"20602",291,1153,2014
"20603",292,415,2014
"20604",292,553,2014
"20605",292,756,2014
"20606",292,1199,2014
"20607",293,1318,2014
"20608",294,892,2014
"20609",294,1061,2014
"20610",294,1075,2014
"20611",295,1319,2014
"20612",296,1124,2014
"20613",297,348,2014
"20614",297,416,2014
"20615",297,454,2014
"20616",297,1288,2014
"20617",297,590,2014
"20618",297,679,2014
"20619",297,730,2014
"20620",297,760,2014
"20621",297,773,2014
"20622",297,1320,2014
"20623",297,916,2014
"20624",297,976,2014
"20625",297,1014,2014
"20626",297,1024,2014
"20627",297,1025,2014
"20628",297,1321,2014
"20629",297,1322,2014
"20630",297,1133,2014
"20631",298,951,2014
"20632",298,1323,2014
"20633",299,588,2014
"20634",299,1308,2014
"20635",300,1324,2014
"20636",301,1325,2014
"20637",302,749,2014
"20638",302,828,2014
"20639",302,1025,2014
"20640",302,1131,2014
"20641",303,405,2014
"20642",303,473,2014
"20643",303,700,2014
"20644",303,717,2014
"20645",303,748,2014
"20646",303,769,2014
"20647",303,802,2014
"20648",303,974,2014
"20649",303,1036,2014
"20650",303,1248,2014
"20651",303,1042,2014
"20652",303,1326,2014
"20653",303,1306,2014
"20654",303,1072,2014
"20655",303,1202,2014
"20656",303,1105,2014
"20657",303,1107,2014
"20658",303,1183,2014
"20659",304,1327,2014
"20660",305,605,2014
"20661",305,1328,2014
"20662",306,1329,2014
"20663",307,1330,2014
"20664",308,329,2014
"20665",308,1331,2014
"20666",309,592,2014
"20667",309,1156,2014
"20668",310,836,2014
"20669",311,1299,2014
"20670",311,703,2014
"20671",311,1282,2014
"20672",312,781,2014
"20673",312,1256,2014
"20674",312,991,2014
"20675",312,1332,2014
"20676",313,594,2014
"20677",313,1059,2014
"20678",313,1333,2014
"20679",314,625,2014
"20680",314,627,2014
"20681",314,669,2014
"20682",314,691,2014
"20683",314,861,2014
"20684",314,938,2014
"20685",314,947,2014
"20686",314,1078,2014
"20687",314,1213,2014
"20688",315,342,2014
"20689",315,1139,2014
"20690",315,445,2014
"20691",315,622,2014
"20692",315,1200,2014
"20693",315,1334,2014
"20694",316,362,2014
"20695",316,510,2014
"20696",316,536,2014
"20697",316,1103,2014
"20698",316,1335,2014
"20699",317,815,2014
"20700",317,1336,2014
"20701",318,716,2014
"20702",318,1142,2014
"20703",319,511,2014
"20704",319,747,2014
"20705",319,777,2014
"20706",319,932,2014
"20707",319,1337,2014
"20708",320,635,2014
"20709",320,648,2014
"20710",320,652,2014
"20711",320,970,2014
"20712",320,1145,2014
"20713",321,859,2014
"20714",321,1336,2014
"20715",322,1338,2014
"20716",323,1197,2014
"20717",323,867,2014
"20718",323,1168,2014
"20719",323,1198,2014
"20720",324,1339,2014
"20721",325,409,2014
"20722",325,1340,2014
"20723",325,1341,2014
"20724",326,705,2014
"20725",326,947,2014
"20726",327,1194,2014
"20727",328,829,2014
"20728",328,873,2014
"20729",328,1342,2014
"20730",329,1331,2014
"20731",330,1278,2014
"20732",331,774,2014
"20733",331,1202,2014
"20734",332,821,2014
"20735",332,925,2014
"20736",332,1284,2014
"20737",333,515,2014
"20738",333,727,2014
"20739",334,1343,2014
"20740",335,1261,2014
"20741",336,694,2014
"20742",336,823,2014
"20743",336,958,2014
"20744",337,363,2014
"20745",337,435,2014
"20746",337,1218,2014
"20747",338,1344,2014
"20748",339,401,2014
"20749",339,1345,2014
"20750",340,992,2014
"20751",340,1271,2014
"20752",341,568,2014
"20753",341,607,2014
"20754",341,1150,2014
"20755",342,445,2014
"20756",342,622,2014
"20757",342,1334,2014
"20758",343,624,2014
"20759",343,669,2014
"20760",343,1253,2014
"20761",344,1154,2014
"20762",345,492,2014
"20763",345,618,2014
"20764",345,679,2014
"20765",345,1225,2014
"20766",345,1196,2014
"20767",346,586,2014
"20768",346,942,2014
"20769",346,1346,2014
"20770",347,1347,2014
"20771",348,1320,2014
"20772",349,575,2014
"20773",350,457,2014
"20774",350,802,2014
"20775",350,836,2014
"20776",350,1301,2014
"20777",351,1348,2014
"20778",352,1235,2014
"20779",353,555,2014
"20780",353,556,2014
"20781",353,736,2014
"20782",353,1349,2014
"20783",354,428,2014
"20784",354,1128,2014
"20785",355,1125,2014
"20786",356,393,2014
"20787",356,451,2014
"20788",356,483,2014
"20789",356,560,2014
"20790",356,714,2014
"20791",356,839,2014
"20792",356,948,2014
"20793",356,1012,2014
"20794",356,1022,2014
"20795",356,1149,2014
"20796",357,1350,2014
"20797",358,925,2014
"20798",358,1155,2014
"20799",359,1042,2014
"20800",359,1306,2014
"20801",360,1351,2014
"20802",361,689,2014
"20803",361,797,2014
"20804",361,914,2014
